gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,comparison_type,first_rule,first_mode,second_rule,second_mode,scenario,N_catalogues,same_decision,difference_direction,correct_first_only,correct_second_only,correct_difference,wrong_first_only,wrong_second_only,wrong_difference,indeterminate_first_only,indeterminate_second_only,indeterminate_difference
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,full34,baseline,full34,uniform_white,1000,995,first_minus_second,1,4,-0.0030000000000000027,0,0,0.0,4,1,0.002999999999999999
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,990,first_minus_second,0,10,-0.010000000000000009,0,0,0.0,10,0,0.009999999999999998
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.0010000000000000009
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,995,first_minus_second,0,5,-0.005,0,0,0.0,5,0,0.0050000000000000044
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,995,first_minus_second,0,5,-0.005,0,0,0.0,5,0,0.0050000000000000044
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,984,first_minus_second,0,16,-0.016,0,0,0.0,16,0,0.016000000000000014
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,997,first_minus_second,3,0,0.0030000000000000027,0,0,0.0,0,3,-0.003
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,998,first_minus_second,1,1,0.0,0,0,0.0,1,1,0.0
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,992,first_minus_second,6,2,0.0040000000000000036,0,0,0.0,2,6,-0.004
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,full34,uniform_white,1000,989,first_minus_second,11,0,0.01100000000000001,0,2,-0.002,0,9,-0.009
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,full34,clustered_correlated,1000,997,first_minus_second,2,1,0.0010000000000000009,0,0,0.0,1,2,-0.001
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,full34,sparse_floor,1000,976,first_minus_second,21,3,0.018000000000000016,0,1,-0.001,3,20,-0.017
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,14,first_minus_second,986,0,0.986,0,0,0.0,0,986,-0.986
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,12,first_minus_second,988,0,0.988,0,0,0.0,0,988,-0.988
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,27,first_minus_second,973,0,0.973,0,0,0.0,0,973,-0.973
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,conditional66,uniform_white,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,998,first_minus_second,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,998,first_minus_second,1,1,0.0,0,0,0.0,1,1,0.0
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,992,first_minus_second,6,2,0.0040000000000000036,0,0,0.0,2,6,-0.004
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,full34,uniform_white,1000,987,first_minus_second,13,0,0.013000000000000012,0,2,-0.002,0,11,-0.011
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,full34,clustered_correlated,1000,983,first_minus_second,16,1,0.015000000000000013,0,0,0.0,1,16,-0.015
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,full34,sparse_floor,1000,977,first_minus_second,21,2,0.019000000000000017,0,1,-0.001,2,20,-0.018000000000000002
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,1,first_minus_second,999,0,0.999,0,0,0.0,0,999,-0.999
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,1,first_minus_second,999,0,0.999,0,0,0.0,0,999,-0.999
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,5,first_minus_second,995,0,0.995,0,0,0.0,0,995,-0.995
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,conditional66,uniform_white,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,997,first_minus_second,2,1,0.0010000000000000009,0,0,0.0,1,2,-0.001
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,full34,baseline,full34,uniform_white,1000,998,first_minus_second,0,2,-0.0020000000000000018,0,0,0.0,2,0,0.002
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,986,first_minus_second,0,14,-0.014000000000000012,0,0,0.0,14,0,0.014
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,987,first_minus_second,0,13,-0.013000000000000001,0,0,0.0,13,0,0.013000000000000012
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,989,first_minus_second,0,11,-0.011,0,0,0.0,11,0,0.01100000000000001
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,979,first_minus_second,0,21,-0.021,0,0,0.0,21,0,0.02100000000000002
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326123001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,996,first_minus_second,0,4,-0.0040000000000000036,2,0,0.002,2,0,0.002
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,995,first_minus_second,2,3,-0.0010000000000000009,0,0,0.0,3,2,0.001
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,full34,uniform_white,1000,990,first_minus_second,10,0,0.010000000000000009,0,2,-0.002,0,8,-0.008
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,full34,clustered_correlated,1000,987,first_minus_second,9,4,0.0050000000000000044,2,0,0.002,2,9,-0.006999999999999999
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,full34,sparse_floor,1000,979,first_minus_second,18,3,0.015000000000000013,0,1,-0.001,3,17,-0.013999999999999999
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,9,first_minus_second,991,0,0.991,0,1,-0.001,0,990,-0.99
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,12,first_minus_second,986,0,0.986,2,2,0.0,0,986,-0.986
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,23,first_minus_second,977,0,0.977,0,2,-0.002,0,975,-0.975
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,conditional66,uniform_white,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,993,first_minus_second,5,1,0.0040000000000000036,1,0,0.001,1,6,-0.005
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,996,first_minus_second,0,4,-0.0040000000000000036,2,0,0.002,2,0,0.002
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,996,first_minus_second,2,2,0.0,0,0,0.0,2,2,0.0
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,full34,uniform_white,1000,985,first_minus_second,15,0,0.015000000000000013,0,1,-0.001,0,14,-0.014
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,full34,clustered_correlated,1000,987,first_minus_second,10,3,0.007000000000000006,2,0,0.002,1,10,-0.009
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,full34,sparse_floor,1000,980,first_minus_second,18,2,0.016000000000000014,0,2,-0.002,2,16,-0.014000000000000002
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,2,first_minus_second,998,0,0.998,0,1,-0.001,0,997,-0.997
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,4,first_minus_second,994,0,0.994,2,1,0.001,0,995,-0.995
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,4,first_minus_second,996,0,0.996,0,1,-0.001,0,995,-0.995
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,conditional66,uniform_white,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,993,first_minus_second,5,1,0.0040000000000000036,1,0,0.001,1,6,-0.005
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,998,first_minus_second,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,full34,baseline,full34,uniform_white,1000,994,first_minus_second,0,5,-0.0050000000000000044,0,1,-0.001,6,0,0.006
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,990,first_minus_second,4,6,-0.0020000000000000018,0,0,0.0,6,4,0.002
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,999,first_minus_second,0,0,0.0,1,0,0.001,0,1,-0.0009999999999999974
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,993,first_minus_second,0,7,-0.006999999999999999,0,0,0.0,7,0,0.007000000000000006
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,989,first_minus_second,0,8,-0.008,1,2,-0.001,10,1,0.009000000000000008
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,981,first_minus_second,0,18,-0.018,0,1,-0.001,19,0,0.019000000000000017
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326124001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,160,fitted_grid,outside_inner_prior,25,326125001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,995,first_minus_second,3,2,0.0010000000000000009,0,0,0.0,2,3,-0.001
QUMOND,1,test,2,1.3,0.3,,160,fitted_grid,outside_inner_prior,25,326125001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,998,first_minus_second,0,2,-0.0020000000000000018,1,0,0.001,1,0,0.001
QUMOND,1,test,2,1.3,0.3,,160,fitted_grid,outside_inner_prior,25,326125001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
QUMOND,1,test,2,1.3,0.3,,160,fitted_grid,outside_inner_prior,25,326125001,information,baseline,full66,baseline,full34,uniform_white,1000,992,first_minus_second,6,2,0.0040000000000000036,0,0,0.0,2,6,-0.004
QUMOND,1,test,2,1.3,0.3,,160,fitted_grid,outside_inner_prior,25,326125001,information,baseline,full66,baseline,full34,clustered_correlated,1000,996,first_minus_second,2,2,0.0,1,0,0.001,1,2,-0.001
QUMOND,1,test,2,1.3,0.3,,160,fitted_grid,outside_inner_prior,25,326125001,information,baseline,full66,baseline,full34,sparse_floor,1000,987,first_minus_second,11,2,0.009000000000000008,0,0,0.0,2,11,-0.009
