gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,rule,mode,scenario,N_catalogues,N_parent,correct,wrong,indeterminate,both_retained,both_rejected,true_retained,raw_fitting_empty_fraction_mean,near_best_true_mean,near_best_other_mean,correct_rate,correct_wilson_lo,correct_wilson_hi,wrong_rate,wrong_wilson_lo,wrong_wilson_hi,indeterminate_rate,indeterminate_wilson_lo,indeterminate_wilson_hi,true_retained_rate,true_retained_wilson_lo,true_retained_wilson_hi,classification_count_pass,retention_count_pass,overall_count_pass,classification_confidence_pass,retention_confidence_pass,overall_confidence_pass,evaluation_family
Newton,0,test,1,1.0,0.3,,80,fitted_grid,fitted_prior,10,325010001,envelope,covariates_only66,uniform_white,1000,1000,11,0,989,987,2,998,0.0,13.056,14.649,0.011,0.006153174098086638,0.019589395700786275,0.0,2.168404344971009e-19,0.0038267584855551234,0.989,0.9804106042992137,0.9938468259019134,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.0,0.3,,80,fitted_grid,fitted_prior,10,325010001,envelope,covariates_only66,clustered_correlated,1000,1000,9,0,991,990,1,999,0.0,13.056,14.604,0.009,0.004742060667477063,0.01701581616533807,0.0,2.168404344971009e-19,0.0038267584855551234,0.991,0.982984183834662,0.9952579393325229,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.0,0.3,,80,fitted_grid,fitted_prior,10,325010001,envelope,covariates_only66,sparse_floor,1000,1000,7,0,993,991,2,998,0.0,13.047,14.733,0.007,0.0033948684009907646,0.014378315465766588,0.0,2.168404344971009e-19,0.0038267584855551234,0.993,0.9856216845342334,0.9966051315990092,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.0,0.3,,60,fitted_grid,outside_inner_prior,11,325011001,baseline,covariates_only66,uniform_white,1000,1000,11,3,986,985,1,996,0.0,13.025,14.523,0.011,0.006153174098086638,0.019589395700786275,0.003,0.0010207838811386186,0.008783014053503173,0.986,0.9766379658824644,0.9916424248695761,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,60,fitted_grid,outside_inner_prior,11,325011001,baseline,covariates_only66,clustered_correlated,1000,1000,12,2,986,984,2,996,0.0,13.02,14.485,0.012,0.006877647806403522,0.02085726847549828,0.002,0.000548643588120728,0.007262807863492177,0.986,0.9766379658824644,0.9916424248695761,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,60,fitted_grid,outside_inner_prior,11,325011001,baseline,covariates_only66,sparse_floor,1000,1000,17,4,979,979,0,996,0.0,13.029,14.464,0.017,0.010640689856816328,0.027055958840229925,0.004,0.0015565881404084308,0.010239556277262253,0.979,0.9681097049387625,0.9862242604320758,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,60,fitted_grid,outside_inner_prior,11,325011001,envelope,covariates_only66,uniform_white,1000,1000,9,0,991,990,1,999,0.0,13.025,14.523,0.009,0.004742060667477063,0.01701581616533807,0.0,2.168404344971009e-19,0.0038267584855551234,0.991,0.982984183834662,0.9952579393325229,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,60,fitted_grid,outside_inner_prior,11,325011001,envelope,covariates_only66,clustered_correlated,1000,1000,8,0,992,991,1,999,0.0,13.02,14.485,0.008,0.004059195818806103,0.015706334530980144,0.0,2.168404344971009e-19,0.0038267584855551234,0.992,0.9842936654690199,0.995940804181194,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,60,fitted_grid,outside_inner_prior,11,325011001,envelope,covariates_only66,sparse_floor,1000,1000,8,0,992,992,0,1000,0.0,13.029,14.464,0.008,0.004059195818806103,0.015706334530980144,0.0,2.168404344971009e-19,0.0038267584855551234,0.992,0.9842936654690199,0.995940804181194,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325012001,baseline,full66,uniform_white,1000,1000,988,1,11,0,11,988,0.000357,1.045,1.141,0.988,0.9791427315245017,0.9931223521935965,0.001,0.00017654637062607809,0.0056425585979579355,0.011,0.006153174098086638,0.019589395700786275,0.988,0.9791427315245017,0.9931223521935965,True,False,False,True,False,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325012001,baseline,covariates_only66,uniform_white,1000,1000,11,1,988,988,0,999,0.0,13.008,14.482,0.011,0.006153174098086638,0.019589395700786275,0.001,0.00017654637062607809,0.0056425585979579355,0.988,0.9791427315245017,0.9931223521935965,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325012001,baseline,covariates_only66,clustered_correlated,1000,1000,10,2,988,988,0,998,0.0,13.005,14.488,0.01,0.005440754445529249,0.018309468870314774,0.002,0.000548643588120728,0.007262807863492177,0.988,0.9791427315245017,0.9931223521935965,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325012001,baseline,covariates_only66,sparse_floor,1000,1000,17,1,982,982,0,999,0.0,13.005,14.54,0.017,0.010640689856816328,0.027055958840229925,0.001,0.00017654637062607809,0.0056425585979579355,0.982,0.9717267448294926,0.9885842599904322,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325012001,baseline,conditional66,uniform_white,1000,1000,953,7,40,35,5,988,0.000357,1.781,1.1,0.953,0.9380600619184716,0.9644728948936154,0.007,0.0033948684009907646,0.014378315465766588,0.04,0.02951097368545276,0.05400964412125796,0.988,0.9791427315245017,0.9931223521935965,True,False,False,False,False,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325012001,envelope,covariates_only66,uniform_white,1000,1000,5,1,994,994,0,999,0.0,13.008,14.482,0.005,0.0021375355273244596,0.011650955373375113,0.001,0.00017654637062607809,0.0056425585979579355,0.994,0.9869718317581478,0.9972473308581237,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325012001,envelope,covariates_only66,clustered_correlated,1000,1000,5,0,995,995,0,1000,0.0,13.005,14.488,0.005,0.0021375355273244596,0.011650955373375113,0.0,2.168404344971009e-19,0.0038267584855551234,0.995,0.9883490446266249,0.9978624644726756,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.0,0.3,,160,fitted_grid,outside_inner_prior,12,325012001,envelope,covariates_only66,sparse_floor,1000,1000,5,1,994,994,0,999,0.0,13.005,14.54,0.005,0.0021375355273244596,0.011650955373375113,0.001,0.00017654637062607809,0.0056425585979579355,0.994,0.9869718317581478,0.9972473308581237,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.0,,,fitted_grid,pure,13,325013001,baseline,covariates_only66,uniform_white,1000,1000,12,1,987,987,0,999,0.0,13.094,14.617,0.012,0.006877647806403522,0.02085726847549828,0.001,0.00017654637062607809,0.0056425585979579355,0.987,0.9778855576244203,0.9923871796106489,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.0,,,fitted_grid,pure,13,325013001,baseline,covariates_only66,clustered_correlated,1000,1000,18,2,980,980,0,998,0.0,13.098,14.572,0.018,0.011415740009567788,0.028273255170507345,0.002,0.000548643588120728,0.007262807863492177,0.98,0.9693099947702822,0.987016317083585,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.0,,,fitted_grid,pure,13,325013001,baseline,covariates_only66,sparse_floor,1000,1000,20,1,979,979,0,999,0.0,13.092,14.605,0.02,0.012983682916415136,0.030690005229717786,0.001,0.00017654637062607809,0.0056425585979579355,0.979,0.9681097049387625,0.9862242604320758,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.0,,,fitted_grid,pure,13,325013001,envelope,covariates_only66,uniform_white,1000,1000,8,0,992,992,0,1000,0.0,13.094,14.617,0.008,0.004059195818806103,0.015706334530980144,0.0,2.168404344971009e-19,0.0038267584855551234,0.992,0.9842936654690199,0.995940804181194,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.0,,,fitted_grid,pure,13,325013001,envelope,covariates_only66,clustered_correlated,1000,1000,7,0,993,993,0,1000,0.0,13.098,14.572,0.007,0.0033948684009907646,0.014378315465766588,0.0,2.168404344971009e-19,0.0038267584855551234,0.993,0.9856216845342334,0.9966051315990092,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.0,,,fitted_grid,pure,13,325013001,envelope,covariates_only66,sparse_floor,1000,1000,10,0,990,990,0,1000,0.0,13.092,14.605,0.01,0.005440754445529249,0.018309468870314774,0.0,2.168404344971009e-19,0.0038267584855551234,0.99,0.9816905311296853,0.9945592455544707,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325014001,baseline,covariates_only66,uniform_white,1000,1000,13,0,987,987,0,1000,0.0,13.136,14.339,0.013,0.0076128203893510256,0.022114442375579666,0.0,2.168404344971009e-19,0.0038267584855551234,0.987,0.9778855576244203,0.9923871796106489,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325014001,baseline,covariates_only66,clustered_correlated,1000,1000,14,0,986,984,2,998,0.0,13.134,14.329,0.014,0.00835757513042392,0.02336203411753566,0.0,2.168404344971009e-19,0.0038267584855551234,0.986,0.9766379658824644,0.9916424248695761,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325014001,baseline,covariates_only66,sparse_floor,1000,1000,18,1,981,980,1,998,0.0,13.134,14.31,0.018,0.011415740009567788,0.028273255170507345,0.001,0.00017654637062607809,0.0056425585979579355,0.981,0.9705155440876868,0.9878031142492091,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325014001,envelope,covariates_only66,uniform_white,1000,1000,11,0,989,989,0,1000,0.0,13.136,14.339,0.011,0.006153174098086638,0.019589395700786275,0.0,2.168404344971009e-19,0.0038267584855551234,0.989,0.9804106042992137,0.9938468259019134,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325014001,envelope,covariates_only66,clustered_correlated,1000,1000,13,0,987,987,0,1000,0.0,13.134,14.329,0.013,0.0076128203893510256,0.022114442375579666,0.0,2.168404344971009e-19,0.0038267584855551234,0.987,0.9778855576244203,0.9923871796106489,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,40,fitted_grid,fitted_prior,14,325014001,envelope,covariates_only66,sparse_floor,1000,1000,9,0,991,990,1,999,0.0,13.134,14.31,0.009,0.004742060667477063,0.01701581616533807,0.0,2.168404344971009e-19,0.0038267584855551234,0.991,0.982984183834662,0.9952579393325229,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325015001,baseline,covariates_only66,uniform_white,1000,1000,11,0,989,989,0,1000,0.0,13.128,14.569,0.011,0.006153174098086638,0.019589395700786275,0.0,2.168404344971009e-19,0.0038267584855551234,0.989,0.9804106042992137,0.9938468259019134,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325015001,baseline,covariates_only66,clustered_correlated,1000,1000,15,0,985,985,0,1000,0.0,13.138,14.467,0.015,0.009110978804081668,0.024600976926906798,0.0,2.168404344971009e-19,0.0038267584855551234,0.985,0.9753990230730932,0.9908890211959184,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325015001,baseline,covariates_only66,sparse_floor,1000,1000,16,0,984,984,0,1000,0.0,13.128,14.577,0.016,0.009872242002277388,0.02583206021173997,0.0,2.168404344971009e-19,0.0038267584855551234,0.984,0.97416793978826,0.9901277579977227,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325015001,envelope,covariates_only66,uniform_white,1000,1000,10,0,990,990,0,1000,0.0,13.128,14.569,0.01,0.005440754445529249,0.018309468870314774,0.0,2.168404344971009e-19,0.0038267584855551234,0.99,0.9816905311296853,0.9945592455544707,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325015001,envelope,covariates_only66,clustered_correlated,1000,1000,7,0,993,993,0,1000,0.0,13.138,14.467,0.007,0.0033948684009907646,0.014378315465766588,0.0,2.168404344971009e-19,0.0038267584855551234,0.993,0.9856216845342334,0.9966051315990092,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,80,fitted_grid,fitted_prior,15,325015001,envelope,covariates_only66,sparse_floor,1000,1000,8,0,992,992,0,1000,0.0,13.128,14.577,0.008,0.004059195818806103,0.015706334530980144,0.0,2.168404344971009e-19,0.0038267584855551234,0.992,0.9842936654690199,0.995940804181194,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.075,,60,fitted_grid,outside_inner_prior,16,325016001,baseline,covariates_only66,uniform_white,1000,1000,12,1,987,987,0,999,0.0,13.203,14.215,0.012,0.006877647806403522,0.02085726847549828,0.001,0.00017654637062607809,0.0056425585979579355,0.987,0.9778855576244203,0.9923871796106489,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,60,fitted_grid,outside_inner_prior,16,325016001,baseline,covariates_only66,clustered_correlated,1000,1000,12,0,988,987,1,999,0.0,13.194,14.137,0.012,0.006877647806403522,0.02085726847549828,0.0,2.168404344971009e-19,0.0038267584855551234,0.988,0.9791427315245017,0.9931223521935965,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,60,fitted_grid,outside_inner_prior,16,325016001,baseline,covariates_only66,sparse_floor,1000,1000,15,0,985,983,2,998,0.0,13.193,14.283,0.015,0.009110978804081668,0.024600976926906798,0.0,2.168404344971009e-19,0.0038267584855551234,0.985,0.9753990230730932,0.9908890211959184,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,60,fitted_grid,outside_inner_prior,16,325016001,envelope,covariates_only66,uniform_white,1000,1000,9,0,991,991,0,1000,0.0,13.203,14.215,0.009,0.004742060667477063,0.01701581616533807,0.0,2.168404344971009e-19,0.0038267584855551234,0.991,0.982984183834662,0.9952579393325229,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,60,fitted_grid,outside_inner_prior,16,325016001,envelope,covariates_only66,clustered_correlated,1000,1000,5,1,994,994,0,999,0.0,13.194,14.137,0.005,0.0021375355273244596,0.011650955373375113,0.001,0.00017654637062607809,0.0056425585979579355,0.994,0.9869718317581478,0.9972473308581237,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,60,fitted_grid,outside_inner_prior,16,325016001,envelope,covariates_only66,sparse_floor,1000,1000,10,0,990,988,2,998,0.0,13.193,14.283,0.01,0.005440754445529249,0.018309468870314774,0.0,2.168404344971009e-19,0.0038267584855551234,0.99,0.9816905311296853,0.9945592455544707,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,325017001,baseline,covariates_only66,uniform_white,1000,1000,11,0,989,989,0,1000,0.0,13.084,14.359,0.011,0.006153174098086638,0.019589395700786275,0.0,2.168404344971009e-19,0.0038267584855551234,0.989,0.9804106042992137,0.9938468259019134,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,325017001,baseline,covariates_only66,clustered_correlated,1000,1000,10,0,990,989,1,999,0.0,13.099,14.331,0.01,0.005440754445529249,0.018309468870314774,0.0,2.168404344971009e-19,0.0038267584855551234,0.99,0.9816905311296853,0.9945592455544707,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,325017001,baseline,covariates_only66,sparse_floor,1000,1000,14,1,985,984,1,998,0.0,13.083,14.299,0.014,0.00835757513042392,0.02336203411753566,0.001,0.00017654637062607809,0.0056425585979579355,0.985,0.9753990230730932,0.9908890211959184,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,325017001,envelope,covariates_only66,uniform_white,1000,1000,7,0,993,993,0,1000,0.0,13.084,14.359,0.007,0.0033948684009907646,0.014378315465766588,0.0,2.168404344971009e-19,0.0038267584855551234,0.993,0.9856216845342334,0.9966051315990092,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,325017001,envelope,covariates_only66,clustered_correlated,1000,1000,8,0,992,991,1,999,0.0,13.099,14.331,0.008,0.004059195818806103,0.015706334530980144,0.0,2.168404344971009e-19,0.0038267584855551234,0.992,0.9842936654690199,0.995940804181194,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,325017001,envelope,covariates_only66,sparse_floor,1000,1000,6,0,994,993,1,999,0.0,13.083,14.299,0.006,0.0027526691418763745,0.01302816824185209,0.0,2.168404344971009e-19,0.0038267584855551234,0.994,0.9869718317581478,0.9972473308581237,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,1,1.3,0.225,,40,fitted_grid,fitted_prior,18,325018001,baseline,covariates_only66,uniform_white,1000,1000,12,0,988,988,0,1000,0.0,13.134,14.423,0.012,0.006877647806403522,0.02085726847549828,0.0,2.168404344971009e-19,0.0038267584855551234,0.988,0.9791427315245017,0.9931223521935965,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.225,,40,fitted_grid,fitted_prior,18,325018001,baseline,covariates_only66,clustered_correlated,1000,1000,12,0,988,988,0,1000,0.0,13.112,14.372,0.012,0.006877647806403522,0.02085726847549828,0.0,2.168404344971009e-19,0.0038267584855551234,0.988,0.9791427315245017,0.9931223521935965,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.225,,40,fitted_grid,fitted_prior,18,325018001,baseline,covariates_only66,sparse_floor,1000,1000,8,0,992,991,1,999,0.0,13.135,14.376,0.008,0.004059195818806103,0.015706334530980144,0.0,2.168404344971009e-19,0.0038267584855551234,0.992,0.9842936654690199,0.995940804181194,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.225,,40,fitted_grid,fitted_prior,18,325018001,envelope,covariates_only66,uniform_white,1000,1000,11,0,989,989,0,1000,0.0,13.134,14.423,0.011,0.006153174098086638,0.019589395700786275,0.0,2.168404344971009e-19,0.0038267584855551234,0.989,0.9804106042992137,0.9938468259019134,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,1,1.3,0.225,,40,fitted_grid,fitted_prior,18,325018001,envelope,covariates_only66,clustered_correlated,1000,1000,7,0,993,993,0,1000,0.0,13.112,14.372,0.007,0.0033948684009907646,0.014378315465766588,0.0,2.168404344971009e-19,0.0038267584855551234,0.993,0.9856216845342334,0.9966051315990092,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
